Time;Robot;Node;Idleness;Interferences
55.6;0;27;39.1;0
73.1;0;24;10.0;0
79.2;0;23;11.7;0
85.4;0;24;12.3;0
95.5;0;24;10.1;0
111.7;0;24;16.2;0
118.7;0;27;63.1;0
135.5;0;20;98.1;0
171.3;0;9;12.9;0
181.2;0;15;32.4;0
195.5;0;15;14.3;0
203.7;0;16;15.9;0
211.4;0;15;15.9;0
224.2;0;20;88.7;0
233.8;0;21;131.2;0
240.8;0;24;129.1;0
248.2;0;27;129.5;0
275.7;0;21;41.9;0
285.4;0;20;61.2;0
298.8;0;15;87.4;0
308.5;0;9;137.2;0
320.6;0;15;21.8;0
331.6;0;9;23.1;0
353.4;0;9;21.8;0
359.1;0;7;194.7;0
366.6;0;9;13.2;0
377.2;0;10;35.5;0
389.1;0;9;22.5;0
401.0;0;10;23.8;0
445.1;0;1;12.4;0
451.4;0;4;13.0;0
457.7;0;1;12.6;0
473.8;0;5;57.0;0
482.9;0;11;75.0;0
495.1;0;11;12.2;0
518.0;0;22;249.7;0
531.5;0;17;26.0;0
545.4;0;22;27.4;0
559.1;0;17;27.6;0
573.2;0;22;27.8;0
585.7;0;28;329.6;0
593.2;0;27;345.0;0
602.1;0;28;16.4;0
611.5;0;27;18.3;0
621.2;0;28;19.1;0
630.2;0;27;18.7;0
639.1;0;28;17.9;0
651.2;0;22;78.0;0
658.7;0;21;383.0;0
668.2;0;20;382.8;0
686.8;0;27;56.6;0
705.8;0;20;37.6;0
715.5;0;21;56.8;0
723.0;0;22;71.8;0
735.3;0;28;96.2;0
749.4;0;22;26.4;0
762.9;0;17;203.8;0
802.9;0;8;314.7;0
808.1;0;11;313.0;0
818.6;0;17;55.7;0
830.6;0;11;22.5;0
837.3;0;10;436.3;0
851.1;0;16;647.4;0
860.2;0;14;16.4;0
869.0;0;16;17.9;0
875.5;0;15;554.9;0
885.5;0;9;496.4;0
896.0;0;10;58.7;0
907.3;0;9;21.8;0
913.0;0;7;553.9;0
920.7;0;9;13.4;0
931.4;0;10;35.4;0
937.7;0;14;77.5;0
945.0;0;10;13.6;0
955.1;0;9;34.4;0
964.8;0;15;89.3;0
978.1;0;20;272.3;0
996.3;0;27;309.5;0
1003.5;0;24;762.7;0
1012.1;0;27;15.8;0
1019.7;0;28;284.4;0
1029.1;0;27;17.0;0
1036.3;0;24;32.8;0
1040.6;0;23;961.4;0
1046.6;0;24;10.3;0
1051.9;0;23;11.3;0
1058.1;0;24;11.5;0
1065.3;0;21;349.8;0
1074.0;0;24;15.9;0
1082.1;0;21;16.8;0
1090.1;0;22;340.7;0
1103.7;0;17;285.1;0
1114.2;0;11;283.6;0
1123.3;0;5;649.5;0
1140.9;0;5;17.6;0
1150.4;0;2;19.2;0
1159.4;0;5;18.5;0
1174.4;0;1;716.7;0
1193.4;0;5;34.0;0
1201.7;0;2;51.3;0
1211.0;0;5;17.6;0
1228.2;0;1;53.8;0
1233.6;0;4;782.2;0
1240.0;0;1;11.8;0
1246.6;0;4;13.0;0
1252.9;0;1;12.9;0
1269.0;0;5;58.0;0
1288.2;0;1;35.3;0
1307.9;0;5;38.9;0
1323.9;0;1;35.7;0
1336.7;0;1;12.8;0
