Time;Robot;Node;Idleness;Interferences
71.5;0;20;27.4;0
85.6;0;15;28.6;0
100.0;0;20;28.5;0
114.0;0;15;28.4;0
137.7;0;16;17.3;0
146.0;0;14;17.3;0
171.0;0;11;11.6;0
177.8;0;10;25.5;0
198.0;0;15;84.0;0
204.6;0;16;66.9;0
211.7;0;14;65.7;0
217.5;0;10;39.7;0
224.5;0;11;53.5;0
232.4;0;10;14.9;0
242.8;0;9;54.5;0
254.6;0;10;22.2;0
260.9;0;14;49.2;0
268.1;0;10;13.5;0
276.0;0;14;15.1;0
283.1;0;16;78.5;0
297.6;0;14;21.6;0
305.9;0;16;22.8;0
315.0;0;14;17.4;0
321.3;0;10;53.2;0
329.4;0;14;14.4;0
337.1;0;10;15.8;0
344.2;0;11;119.7;0
349.5;0;8;184.8;0
355.7;0;11;11.5;0
392.7;0;1;12.5;0
408.0;0;5;42.9;0
417.3;0;11;61.6;0
422.3;0;8;72.8;0
428.9;0;11;11.6;0
485.8;0;13;22.4;0
496.5;0;18;43.8;0
538.6;0;26;24.0;0
552.3;0;19;26.4;0
564.3;0;26;25.7;0
582.6;0;18;86.1;0
603.2;0;26;38.9;0
622.8;0;18;40.2;0
642.8;0;26;39.6;0
653.8;0;19;101.5;0
668.4;0;26;25.6;0
686.7;0;18;63.9;0
706.1;0;26;37.7;0
718.7;0;19;64.9;0
731.4;0;26;25.3;0
749.9;0;18;63.2;0
760.4;0;13;274.6;0
772.7;0;13;12.3;0
783.0;0;18;33.1;0
796.4;0;17;357.5;0
807.3;0;11;378.4;0
812.4;0;8;390.1;0
818.7;0;11;11.4;0
825.6;0;10;488.5;0
831.9;0;14;502.5;0
839.1;0;16;533.2;0
845.7;0;15;647.7;0
858.3;0;20;758.3;0
872.6;0;15;26.9;0
879.5;0;16;40.4;0
887.0;0;14;55.1;0
897.0;0;16;17.5;0
904.8;0;14;17.8;0
914.2;0;16;17.2;0
920.8;0;15;48.2;0
931.5;0;9;688.7;0
942.3;0;15;21.5;0
955.2;0;20;96.9;0
975.7;0;27;960.0;0
1012.0;0;22;16.3;0
1024.7;0;17;228.3;0
1038.5;0;22;26.5;0
1050.9;0;28;67.3;0
1058.5;0;27;82.8;0
1075.9;0;20;120.7;0
1085.6;0;21;82.3;0
1096.2;0;20;20.3;0
1109.1;0;15;166.8;0
1115.5;0;16;201.3;0
1123.5;0;14;218.7;0
1132.2;0;16;16.7;0
1139.9;0;14;16.4;0
1150.4;0;16;18.2;0
1159.1;0;14;19.2;0
1167.7;0;16;17.3;0
1176.3;0;14;17.2;0
1185.3;0;16;17.6;0
1191.7;0;15;82.6;0
1204.3;0;20;108.1;0
1218.6;0;15;26.9;0
1229.2;0;9;297.7;0
1242.6;0;9;13.4;0
1253.4;0;10;427.8;0
1259.9;0;14;83.6;0
1267.2;0;16;81.9;0
1276.7;0;14;16.8;0
1287.1;0;16;19.9;0
1295.3;0;14;18.6;0
1303.7;0;16;16.6;0
1444.4;0;14;149.1;0
1882.8;0;10;629.4;0
1893.8;0;14;449.4;0
1936.4;0;16;632.7;0
1979.7;0;14;85.9;0
1986.1;0;10;103.3;0
1997.0;0;9;754.4;0
2160.9;0;10;174.8;0
2166.7;0;11;1348.0;0
2300.4;0;17;1275.7;0
7811.6;0;18;7028.6;0
8196.0;0;17;5895.6;0
