Time;Robot;Node;Idleness;Interferences
23.0;1;5;5.8;0
23.0;0;0;5.8;0
23.0;2;6;5.8;0
23.2;3;10;6.0;0
33.3;1;8;16.1;2
33.8;1;5;10.8;2
34.2;1;3;17.0;2
34.8;1;5;1.0;2
35.2;1;8;1.9;2
35.7;1;10;12.5;2
36.2;1;8;1.0;2
36.6;1;5;1.8;2
37.1;1;8;0.9;2
37.7;1;10;2.0;2
40.7;0;1;23.5;4
41.1;0;0;18.1;4
41.7;0;1;1.0;4
42.1;0;0;1.0;4
42.6;0;1;0.9;4
43.1;0;0;1.0;5
43.5;0;1;0.9;5
44.0;0;4;26.8;5
44.6;0;1;1.1;5
45.0;0;0;1.9;5
45.6;0;1;1.0;5
46.1;0;4;2.1;5
46.6;0;1;1.0;5
47.0;0;4;0.9;6
47.5;0;1;0.9;6
48.0;0;4;1.0;6
48.4;0;1;0.9;6
48.9;0;4;0.9;6
49.3;0;1;0.9;6
49.7;0;0;4.7;6
50.3;0;1;1.0;7
50.8;0;3;16.6;7
51.2;0;6;28.2;7
51.5;0;7;34.3;7
51.9;0;9;34.7;7
52.5;0;10;14.8;7
53.0;0;8;15.9;7
53.4;0;5;16.8;7
54.0;0;8;1.0;7
54.4;0;10;1.9;7
54.9;0;9;3.0;7
55.3;0;7;3.8;7
55.9;0;6;4.7;7
56.3;0;4;7.4;7
56.8;0;1;6.5;7
57.3;0;0;7.6;7
57.8;0;1;1.0;7
58.2;0;4;1.9;7
58.8;0;6;2.9;7
59.3;0;4;1.1;7
59.8;0;6;1.0;7
60.2;0;7;4.9;7
60.3;1;8;6.3;7
60.6;0;9;5.7;7
61.1;0;7;0.9;7
61.5;0;6;1.7;7
61.9;0;3;11.1;7
62.5;0;6;1.0;7
63.0;0;7;1.9;7
63.5;0;9;2.9;7
64.0;0;10;9.6;7
64.5;0;9;1.0;7
64.9;0;10;0.9;7
65.4;0;9;0.9;7
65.9;0;10;1.0;7
66.4;0;9;1.0;7
66.8;0;10;0.9;7
67.2;0;8;6.9;7
67.6;0;5;14.2;7
68.1;0;8;0.9;7
68.6;0;10;1.8;7
69.1;0;9;2.7;7
69.6;0;10;1.0;7
70.0;0;8;1.9;7
70.5;0;5;2.9;7
71.0;0;3;9.1;7
71.6;0;5;1.1;7
72.1;0;3;1.1;7
72.5;2;7;9.5;7
72.6;0;1;14.8;7
73.1;0;3;1.0;7
73.5;0;5;1.9;7
74.0;0;3;0.9;7
74.5;0;5;1.0;7
74.8;0;3;0.8;7
75.4;0;1;2.8;7
75.9;0;0;18.6;7
76.4;0;1;1.0;7
76.9;0;0;1.0;7
77.3;0;1;0.9;7
77.8;0;0;0.9;7
78.3;0;1;1.0;7
78.8;0;3;4.0;7
79.3;0;1;1.0;8
79.7;0;3;0.9;8
80.2;0;2;63.0;8
80.6;0;3;0.9;8
81.1;0;1;1.8;8
81.6;0;4;22.3;8
82.0;0;6;19.5;8
82.4;0;3;1.8;9
82.9;0;2;2.7;9
83.4;0;3;1.0;9
84.0;0;5;9.5;9
84.5;0;3;1.1;9
84.9;0;1;3.8;9
85.4;0;3;0.9;9
85.9;0;6;3.9;9
86.4;0;3;1.0;9
86.9;0;6;1.0;9
87.4;0;3;1.0;9
87.9;0;1;3.0;9
88.4;0;0;10.6;9
88.9;0;1;1.0;9
