Time;Robot;Node;Idleness;Interferences
19.8;3;10;5.9;0
19.8;2;6;5.9;0
19.9;0;0;6.0;0
19.9;1;5;6.0;0
48.0;0;2;34.1;4
48.5;0;2;0.5;4
48.9;0;2;0.4;4
49.3;0;2;0.4;4
49.7;0;2;0.4;4
50.0;0;2;0.3;4
50.5;0;2;0.5;4
51.0;0;2;0.5;4
51.4;0;2;0.4;4
51.8;0;2;0.4;4
52.4;0;2;0.6;4
52.9;0;2;0.5;4
53.3;0;2;0.4;4
53.9;0;2;0.6;4
54.4;0;2;0.5;4
54.8;0;2;0.4;4
55.4;0;2;0.6;4
55.9;0;2;0.5;5
56.3;0;2;0.4;5
56.9;0;2;0.6;5
57.3;0;2;0.4;5
57.8;0;2;0.5;5
58.2;0;2;0.4;5
58.7;0;2;0.5;6
59.1;0;2;0.4;6
59.6;0;2;0.5;6
60.0;0;2;0.4;6
60.4;0;2;0.4;6
60.9;0;2;0.5;6
61.4;0;2;0.5;6
61.9;0;2;0.5;6
62.4;0;2;0.5;6
62.9;0;2;0.5;6
63.4;0;2;0.5;6
63.8;0;2;0.4;6
64.2;0;2;0.4;6
64.7;0;2;0.5;6
65.2;0;2;0.5;6
65.6;0;2;0.4;7
66.2;0;2;0.6;7
66.6;0;2;0.4;7
67.1;0;2;0.5;7
67.5;0;2;0.4;7
68.1;0;2;0.6;7
68.5;0;2;0.4;7
68.8;0;2;0.3;8
69.3;0;2;0.5;8
69.8;0;2;0.5;8
70.3;0;2;0.5;8
70.8;0;2;0.5;8
71.3;0;2;0.5;8
71.7;0;2;0.4;9
72.1;0;2;0.4;9
72.7;0;2;0.6;9
73.1;0;2;0.4;9
73.5;0;2;0.4;9
73.9;0;2;0.4;9
74.5;0;2;0.6;9
75.0;0;2;0.5;9
75.5;0;2;0.5;9
