Time;Robot;Node;Idleness;Interferences
16.8;0;3;6.0;0
16.8;1;4;6.0;0
105.7;0;4;88.9;0
108.9;1;5;98.1;0
200.2;0;5;91.3;4
229.7;1;4;124.0;4
288.0;0;4;58.3;4
307.0;1;0;296.2;4
383.1;0;5;182.9;4
470.2;0;4;182.2;4
510.8;1;6;500.0;4
614.8;1;0;307.8;6
695.0;0;0;80.2;6
777.8;0;4;307.6;6
818.8;1;6;308.0;6
911.7;1;0;216.7;6
1000.6;0;0;88.9;6
1116.3;1;6;297.5;6
1176.6;0;6;60.3;6
1208.6;1;0;208.0;6
1284.9;1;4;507.1;6
1370.6;1;5;987.5;6
1393.2;0;0;184.6;6
1465.7;1;4;180.8;6
1488.9;0;3;1472.1;6
1557.9;1;3;69.0;6
1580.8;0;4;115.1;6
1672.1;0;0;278.9;6
1674.0;1;4;93.2;6
1749.9;1;0;77.8;6
1813.3;0;3;255.4;6
1827.2;1;4;153.2;6
