Time;Robot;Node;Idleness;Interferences
14.5;0;3;4.0;0
14.5;1;4;4.0;0
103.8;0;4;89.3;0
108.2;1;5;97.7;0
194.8;0;5;86.6;2
222.7;1;4;118.9;2
281.7;0;4;59.0;2
297.6;1;0;287.1;2
374.4;0;5;179.6;2
431.8;1;3;417.3;2
460.7;0;4;179.0;2
529.5;1;0;231.9;2
554.3;0;5;179.9;2
605.6;1;4;144.9;2
643.0;0;4;37.4;2
698.5;1;3;266.7;2
738.3;0;5;184.0;2
789.2;1;4;146.2;2
825.7;0;4;36.5;2
875.1;1;5;136.8;2
969.8;1;4;144.1;2
1050.3;0;0;520.8;2
1061.7;1;3;363.2;2
1145.0;0;4;175.2;2
1169.0;1;2;1158.5;2
1240.6;0;5;365.5;2
1256.5;1;1;1246.0;2
1327.5;0;4;182.5;2
1364.1;1;2;195.1;2
1450.6;1;1;194.1;2
1553.3;0;0;503.0;2
1558.5;1;2;194.4;2
1644.7;1;1;194.1;2
1648.8;0;3;587.1;2
1752.0;1;2;193.5;2
1838.5;1;1;193.8;2
