Time;Robot;Node;Idleness;Interferences
22.1;5;10;0.0;0
41.9;0;0;19.8;3
45.5;2;3;10.7;3
53.3;0;1;22.6;3
59.9;4;5;37.6;5
62.5;1;3;17.0;5
65.4;2;2;17.3;5
65.4;4;8;43.2;5
93.6;4;10;71.5;9
129.4;5;9;94.6;17
