Time;Robot;Node;Idleness;Interferences
47.3;1;0;27.9;0
57.5;1;1;29.7;0
146.3;1;9;59.6;0
235.4;1;17;216.0;0
249.0;1;11;213.6;0
258.5;1;10;198.6;0
267.8;1;14;198.5;0
289.5;0;8;245.0;0
302.5;0;5;227.0;0
303.8;1;0;256.5;0
313.2;0;6;227.2;0
314.7;1;4;278.2;0
323.9;1;1;266.4;0
331.7;0;2;226.9;0
332.2;1;0;28.4;0
342.8;1;1;18.9;0
351.3;1;4;36.6;0
361.3;1;0;29.1;0
363.4;0;15;263.7;0
370.8;1;1;28.0;0
374.9;0;16;265.5;0
394.9;0;20;266.4;0
407.7;0;21;266.5;0
410.9;1;7;275.4;0
419.4;0;22;267.8;0
421.3;1;9;275.0;0
434.3;0;17;198.9;0
434.7;1;10;176.2;0
444.9;1;11;195.9;0
451.2;0;18;232.7;0
459.5;1;12;285.6;0
464.2;0;13;281.9;1
481.1;1;3;285.6;2
481.5;0;8;192.0;2
514.7;0;24;349.3;2
522.1;0;25;349.4;2
532.8;0;23;348.0;2
538.7;1;14;270.9;2
543.3;0;27;347.9;2
553.6;0;28;347.7;2
561.5;1;5;259.0;2
572.2;1;6;259.0;2
575.3;0;26;348.9;2
