Time;Robot;Node;Idleness;Interferences
42.5;3;1;14.1;10
46.6;4;18;25.2;13
46.6;5;20;24.6;14
49.0;3;4;14.0;15
49.5;6;26;27.9;15
51.6;2;18;5.0;16
52.5;1;5;20.5;17
55.5;3;1;13.0;19
61.1;5;15;28.0;19
61.1;4;13;24.8;19
63.1;0;24;25.3;20
65.0;7;27;35.0;21
65.8;2;13;4.7;22
67.5;5;16;45.9;23
68.0;6;19;46.4;23
73.4;0;24;10.3;24
74.2;1;1;18.7;24
78.3;3;5;25.8;27
78.7;8;12;5.7;27
78.8;2;18;27.2;27
79.2;0;23;11.6;28
81.5;6;26;32.0;29
83.4;4;8;20.1;30
86.4;0;24;13.0;32
86.4;3;2;64.8;32
89.0;5;14;14.1;34
91.6;8;8;8.2;35
91.9;1;5;13.6;35
93.5;0;21;59.9;37
96.7;5;10;15.4;38
96.7;8;11;38.6;38
97.6;4;12;18.9;38
98.4;2;26;16.9;38
99.8;6;28;78.2;39
103.0;4;13;37.2;40
103.4;8;8;11.8;40
105.1;5;14;16.1;40
106.8;7;28;7.0;40
108.7;3;5;16.8;40
109.5;2;19;41.5;40
109.9;1;1;35.7;40
112.4;6;22;11.6;40
112.7;8;12;15.1;40
112.7;5;10;16.0;40
113.0;0;17;80.3;40
115.6;1;4;66.6;40
116.5;3;6;94.9;40
122.2;1;1;12.3;42
123.9;7;26;25.5;43
123.9;8;8;20.5;43
124.5;6;17;11.5;43
126.7;3;5;18.0;44
127.4;0;18;48.6;44
128.9;1;4;13.3;44
134.5;5;10;21.8;47
135.4;1;1;13.2;48
135.8;8;12;23.1;48
136.0;3;6;19.5;48
141.3;5;11;44.6;50
141.9;1;4;13.0;50
142.6;7;18;15.2;50
143.1;2;26;19.2;52
143.6;0;17;19.1;52
145.5;3;5;18.8;52
146.9;8;8;23.0;54
148.4;1;1;13.0;54
151.9;5;17;8.3;57
155.0;3;6;19.0;59
158.0;8;12;22.2;62
164.1;1;5;18.6;70
169.0;8;8;22.1;76
170.1;2;18;27.5;77
173.7;1;6;18.7;83
176.3;0;18;6.2;85
177.2;3;5;13.1;86
181.2;8;12;23.2;91
184.1;1;5;6.9;94
186.5;8;13;83.5;96
186.6;7;26;43.5;96
186.9;3;11;45.6;96
189.9;9;28;83.1;97
190.4;0;17;38.5;97
195.9;2;13;9.4;100
196.8;8;3;175.4;102
198.7;1;1;50.3;103
201.0;2;12;19.8;105
202.4;9;22;90.0;105
203.9;1;0;182.1;106
204.1;3;17;13.7;106
205.6;5;18;29.3;106
210.6;1;1;11.9;110
211.9;2;8;42.9;110
214.5;0;11;27.6;113
216.4;1;4;74.5;116
221.2;0;10;86.7;121
222.1;9;17;18.0;121
222.7;1;1;12.1;123
224.0;2;11;9.5;123
228.3;4;3;31.5;124
229.7;0;11;5.7;125
231.2;3;18;25.6;125
234.7;8;13;38.8;127
237.1;7;18;5.9;130
237.2;1;5;53.1;130
237.9;0;10;16.7;131
244.5;0;14;139.4;139
244.6;3;13;9.9;139
246.5;1;11;16.8;143
251.9;3;12;50.9;149
252.7;0;16;185.2;151
256.7;4;13;12.1;156
257.9;7;26;71.3;156
262.3;0;14;17.8;162
262.8;3;8;50.9;162
268.3;4;3;40.0;169
270.1;1;17;48.0;169
271.7;0;16;19.0;172
