Time;Robot;Node;Idleness;Interferences
48.0;1;5;25.6;0
60.9;1;3;26.0;0
61.2;2;6;38.8;0
76.4;1;5;28.4;0
76.4;2;4;28.1;0
79.8;3;9;33.6;0
89.1;3;10;66.7;0
90.8;2;6;29.6;0
91.5;1;8;61.2;0
99.9;3;0;77.6;0
114.2;2;3;53.3;0
118.5;0;1;87.4;0
122.8;1;6;32.0;0
128.0;0;0;28.1;0
130.7;1;4;54.3;0
138.3;1;2;38.3;0
141.4;3;5;65.0;0
147.8;1;1;29.3;0
158.6;1;2;20.3;0
162.4;2;1;14.6;0
163.7;3;0;35.7;0
173.1;2;2;14.5;0
184.7;2;1;22.3;2
193.8;3;5;52.4;2
196.9;2;2;23.8;2
202.3;1;3;88.1;2
204.4;2;4;73.7;2
217.4;0;8;125.9;4
235.3;0;9;155.5;4
248.1;0;6;125.3;4
256.9;1;3;54.6;4
271.6;1;5;77.8;4
272.5;0;10;183.4;4
287.8;1;8;70.4;4
291.5;2;7;229.6;4
304.7;2;6;56.6;4
309.4;0;0;145.7;4
320.5;3;1;135.8;4
330.8;2;4;126.4;4
333.8;3;3;76.9;4
342.5;2;6;37.8;4
344.5;3;2;147.6;4
347.8;0;5;76.2;4
358.8;2;7;67.3;4
375.9;3;8;88.1;8
394.0;3;10;121.5;11
394.8;1;6;52.3;11
402.6;1;4;71.8;12
403.3;3;8;27.4;12
409.3;0;3;75.5;14
410.4;1;2;65.9;15
418.6;3;0;109.2;16
419.6;1;1;99.1;16
429.8;1;2;19.4;16
431.3;2;3;22.0;16
438.7;3;5;90.9;16
441.2;2;2;11.4;16
441.2;1;1;21.6;16
450.4;2;1;9.2;16
458.7;3;0;40.1;16
461.0;2;2;19.8;16
473.0;2;1;22.6;16
474.0;3;5;35.3;16
483.8;3;6;89.0;16
496.8;1;10;102.8;18
503.4;0;0;44.7;18
504.9;1;8;101.6;18
514.5;0;1;41.5;18
516.6;1;5;42.6;18
519.4;2;4;116.8;18
527.0;0;3;95.7;18
529.3;1;8;24.4;18
532.4;2;6;48.6;18
537.7;0;2;76.7;18
543.2;1;5;26.6;18
547.9;2;7;189.1;18
550.2;3;9;314.9;18
560.3;3;10;63.5;18
561.8;2;6;29.4;18
567.4;1;0;64.0;18
568.4;3;8;39.1;18
574.7;2;4;55.3;18
577.3;3;10;17.0;18
589.1;0;1;74.6;20
599.6;0;2;61.9;21
610.6;0;3;83.6;22
611.0;1;5;67.8;22
624.1;3;5;13.1;24
627.3;0;7;79.4;24
640.0;1;5;15.9;26
641.0;0;9;90.8;26
646.1;2;4;71.4;26
649.2;1;6;87.4;26
650.0;3;0;82.6;26
654.7;2;2;55.1;26
657.3;1;4;11.2;26
664.3;2;1;75.2;26
