Time;Robot;Node;Idleness;Interferences
38.9;2;22;16.2;0
48.4;2;21;18.6;0
48.8;1;10;13.6;0
57.1;1;14;15.5;0
60.2;3;1;31.7;0
65.5;2;24;9.9;0
65.7;3;0;43.0;0
72.7;2;21;24.3;0
73.0;3;1;12.8;0
81.0;2;24;15.5;0
81.7;1;14;24.6;0
83.0;0;18;37.5;0
85.2;3;1;12.2;0
89.1;2;21;16.4;0
90.7;3;0;25.0;0
90.8;1;16;16.8;0
96.6;3;1;11.4;0
96.7;2;22;57.8;0
100.2;1;14;18.5;0
102.7;0;26;38.9;0
105.0;2;21;15.9;0
106.7;1;10;57.9;0
110.8;3;5;66.9;0
113.8;2;22;17.1;0
116.9;1;9;94.4;0
122.2;0;18;39.2;0
128.2;3;5;17.4;0
129.0;1;10;22.3;0
140.1;2;18;17.9;0
141.0;1;9;24.1;0
141.9;0;26;39.2;0
148.4;3;17;22.1;0
150.5;2;13;115.4;0
154.3;1;9;13.3;0
160.1;3;11;22.9;0
165.6;0;26;23.7;1
165.9;1;10;36.9;1
172.8;1;11;12.7;3
177.6;0;19;24.4;7
181.7;1;5;53.5;9
190.2;0;26;24.6;14
200.1;1;5;18.4;18
207.0;2;12;51.2;18
210.0;1;2;20.4;18
210.6;0;18;70.5;18
212.8;2;13;62.3;18
213.9;3;17;65.5;18
219.3;1;5;19.2;18
223.1;2;3;200.4;18
226.1;3;22;112.3;18
228.5;1;2;18.5;18
230.9;0;26;40.7;18
234.0;3;21;129.0;18
234.5;2;13;21.7;18
237.8;1;5;18.5;18
240.4;2;12;33.4;18
243.3;3;22;17.2;18
247.0;1;2;18.5;18
248.0;2;13;13.5;18
251.0;0;18;40.4;18
256.6;1;5;18.8;18
258.1;2;3;35.0;18
266.0;1;2;19.0;18
268.8;3;22;25.5;18
269.4;2;13;21.4;18
272.5;0;26;41.6;18
275.4;1;5;18.8;18
280.9;2;3;22.8;18
281.2;3;17;67.3;18
284.9;1;11;112.1;18
290.9;0;28;35.6;18
292.1;2;13;22.7;18
294.9;3;18;43.9;18
295.2;1;17;14.0;18
303.8;0;22;35.0;20
305.2;2;18;10.3;21
306.9;1;11;22.0;21
313.6;1;10;147.7;22
316.0;0;17;20.8;22
323.9;1;9;169.6;22
324.2;2;26;51.7;22
330.0;1;7;183.4;22
330.6;0;18;25.4;22
333.1;3;26;8.9;22
337.7;1;9;13.8;22
343.1;2;28;52.2;22
344.6;3;19;167.0;22
345.5;0;17;29.5;22
356.2;0;11;49.3;22
358.5;3;26;25.4;22
359.0;1;9;21.3;22
362.3;2;26;3.8;23
369.2;1;10;55.6;25
369.3;0;17;23.8;25
375.9;1;14;275.7;25
376.5;2;19;31.9;25
381.8;0;22;78.0;26
384.1;1;16;293.3;27
390.8;1;15;43.2;29
392.5;2;26;30.2;29
393.8;0;28;50.7;29
400.6;1;9;41.6;29
406.5;1;7;76.5;29
407.1;0;22;25.3;29
410.6;2;18;80.0;29
413.9;1;9;13.3;29
414.6;3;28;20.8;29
420.6;0;17;51.3;29
423.6;1;15;32.8;29
430.8;2;26;38.3;30
434.1;0;18;23.5;31
434.6;1;9;20.7;31
440.3;1;7;33.8;32
444.3;0;13;152.2;33
447.7;1;9;13.1;34
455.0;1;7;14.7;35
456.2;0;18;22.1;35
461.2;2;28;46.6;35
462.8;1;9;15.1;35
469.9;1;7;14.9;36
469.9;0;17;49.3;36
478.6;1;9;15.8;39
482.3;0;22;75.2;39
482.8;2;26;52.0;39
489.0;1;10;119.8;39
489.9;0;21;255.9;39
494.0;2;19;117.5;39
494.9;3;22;12.6;39
495.5;1;14;119.6;39
497.0;0;24;416.0;39
502.5;1;16;118.4;39
506.3;2;26;23.5;39
512.6;1;14;17.1;41
516.1;0;28;54.9;42
518.4;2;19;24.4;42
518.9;3;28;2.8;42
521.5;1;16;19.0;43
529.2;1;14;16.6;46
531.9;2;26;25.6;47
537.8;1;16;16.3;49
545.8;1;14;16.6;51
553.4;0;22;58.5;53
554.7;1;16;16.9;54
