Time;Robot;Node;Idleness;Interferences
41.1;3;1;12.7;0
45.9;2;24;9.3;0
47.3;3;4;13.3;0
53.2;2;21;23.7;0
53.6;3;1;12.5;0
57.0;0;13;22.1;0
59.4;1;14;16.8;0
62.2;2;24;16.3;0
65.9;1;10;30.7;0
68.9;0;18;23.5;0
70.6;2;21;17.4;0
78.3;3;11;5.1;0
89.1;3;5;20.1;3
98.0;0;18;29.1;6
104.2;3;1;50.6;8
116.8;2;20;36.6;12
122.3;3;5;33.2;13
126.4;2;21;55.8;13
133.4;2;24;71.2;13
137.5;2;25;97.0;13
139.0;1;11;60.7;13
139.8;3;5;17.5;13
140.2;0;27;41.4;13
142.9;2;24;9.5;13
148.9;0;28;16.1;13
149.3;3;6;19.2;13
149.5;1;17;67.1;13
149.9;2;21;23.5;13
158.5;3;5;18.7;13
159.2;2;24;16.3;13
161.8;1;22;139.2;13
165.9;0;26;49.7;13
168.1;3;6;18.8;13
169.6;2;24;10.4;13
174.0;1;28;25.1;13
176.7;2;21;26.8;13
177.8;3;5;19.3;13
183.7;0;28;9.7;13
186.2;2;20;69.4;13
187.2;3;11;48.2;13
188.6;1;22;26.8;13
197.5;3;17;48.0;13
201.2;0;26;35.3;14
201.3;1;17;3.8;14
204.9;2;27;64.7;15
213.4;1;11;26.2;16
219.6;0;18;121.6;18
224.3;2;20;38.1;19
227.3;1;17;26.0;20
231.6;0;13;174.6;22
234.3;2;21;57.6;22
239.8;1;22;51.2;23
243.4;0;18;23.8;24
248.4;1;21;14.1;26
251.9;2;22;12.1;27
257.8;1;22;5.9;30
267.1;1;21;18.7;35
275.3;2;17;48.0;38
276.7;1;20;52.4;38
287.9;1;21;20.8;44
295.6;1;22;37.8;48
304.9;3;18;61.5;52
308.6;1;28;124.9;53
316.6;1;27;111.7;56
319.6;0;17;44.3;57
323.0;3;26;121.8;58
330.5;0;11;117.1;59
334.9;1;20;58.2;59
337.2;0;10;271.3;59
345.0;2;22;49.4;59
345.3;0;11;14.8;59
348.3;3;26;25.3;59
352.6;2;21;64.7;59
353.9;1;27;37.3;59
354.2;0;5;176.4;59
359.7;2;24;190.1;59
360.7;3;19;24.8;59
363.7;2;25;226.2;59
364.8;0;11;19.5;59
368.7;2;24;9.0;59
372.8;1;20;37.9;59
374.2;3;26;25.9;59
375.4;0;17;55.8;59
375.8;2;27;21.9;59
382.5;1;21;29.9;59
384.0;2;28;75.4;59
386.6;3;19;25.9;59
387.4;0;22;42.4;59
399.6;3;26;25.4;65
400.0;1;22;12.6;65
414.8;0;28;30.8;75
424.0;3;28;9.2;79
435.0;0;22;35.0;83
435.7;1;17;60.3;83
441.7;3;26;42.1;85
447.3;1;11;82.5;87
453.0;3;19;66.4;88
454.3;1;10;117.1;88
456.2;0;28;32.2;88
458.1;2;22;23.1;88
464.6;1;9;442.0;88
466.0;3;26;24.3;88
472.2;2;28;16.0;90
478.3;1;9;13.7;90
483.8;0;26;17.8;92
485.9;2;22;27.8;92
488.9;1;10;34.6;93
495.1;1;14;435.7;94
498.2;2;17;62.5;94
502.1;1;16;452.4;94
505.7;0;28;33.5;94
508.7;2;11;61.4;94
510.1;1;14;15.0;94
516.2;3;19;63.2;95
516.5;1;10;27.6;95
519.3;0;22;33.4;96
522.0;2;10;5.5;96
526.2;1;11;17.5;96
526.7;0;21;144.2;96
529.8;3;26;46.0;96
532.5;2;9;54.2;96
534.2;0;24;165.5;96
537.0;1;17;38.8;96
538.5;0;25;174.8;96
542.6;3;19;26.4;96
543.5;0;24;9.3;96
547.9;0;23;384.2;96
548.4;2;16;46.3;96
549.2;1;22;29.9;96
553.4;0;24;9.9;96
554.8;3;26;25.0;96
556.3;2;14;46.2;96
560.7;0;27;184.9;96
562.8;1;17;25.8;96
565.0;2;16;16.6;96
568.2;0;28;62.5;96
573.1;2;14;16.8;98
576.5;1;22;27.3;99
581.8;0;22;5.3;102
583.2;2;16;18.2;102
590.6;0;21;63.9;105
591.1;2;14;18.0;105
599.8;2;16;16.6;105
600.3;0;20;227.5;105
605.6;1;17;42.8;105
607.7;2;14;16.6;105
608.8;3;19;66.2;105
611.7;0;21;21.1;105
613.8;2;10;91.8;105
618.8;0;24;65.4;105
619.1;1;18;314.2;105
620.8;2;11;94.6;105
622.2;3;26;67.4;105
626.1;0;27;65.4;105
