Time;Robot;Node;Idleness;Interferences
56.2;6;3;27.0;26
63.6;3;5;34.4;32
65.9;1;1;36.7;33
73.6;7;2;44.4;35
81.6;0;9;52.4;39
87.7;1;0;58.5;41
88.5;4;4;59.3;41
103.1;2;8;73.9;50
105.1;8;7;75.9;51
111.4;5;12;82.2;57
113.0;7;0;25.3;57
123.5;6;0;10.5;63
128.2;5;13;99.0;66
134.4;0;0;10.9;68
142.0;5;19;112.8;73
163.2;5;18;134.0;91
180.1;5;17;150.9;107
192.4;4;0;58.0;116
195.1;2;0;2.7;117
196.2;5;15;167.0;118
201.6;8;0;6.5;120
210.8;5;16;181.6;120
235.9;3;7;130.8;120
238.8;5;14;209.6;120
265.2;5;10;236.0;121
273.0;3;0;71.4;122
312.5;5;0;39.5;124
