Time;Robot;Node;Idleness;Interferences
22.1;1;5;5.9;0
22.1;3;10;5.9;0
22.1;2;6;5.9;0
22.3;0;0;6.1;0
30.0;0;1;13.8;0
34.0;1;8;17.8;1
41.6;3;8;7.6;2
