Time;Robot;Node;Idleness;Interferences
23.5;2;10;5.3;0
32.3;0;10;8.8;0
34.7;1;10;2.4;0
35.5;3;10;0.8;0
213.5;2;8;195.3;0
224.5;2;8;11.0;0
238.5;0;0;220.3;0
246.1;2;10;210.6;0
246.9;1;9;228.7;0
255.7;2;10;9.6;0
264.2;3;5;246.0;0
274.8;2;8;50.3;0
283.3;2;8;8.5;0
