Time;Robot;Node;Idleness;Interferences
45.7;3;0;20.3;0
52.4;3;1;21.1;0
58.0;3;4;20.9;0
61.4;1;6;36.0;0
65.9;3;0;20.2;0
67.3;5;15;31.2;0
70.7;1;5;32.8;0
73.4;3;1;21.0;0
74.2;5;16;47.4;0
78.9;1;2;32.8;0
79.1;3;4;21.1;0
81.0;2;11;34.2;0
86.1;2;8;34.2;0
86.1;5;9;40.0;0
86.4;3;0;20.5;0
91.7;5;7;40.0;0
92.5;3;1;19.1;0
93.9;1;6;32.5;0
97.8;3;4;18.7;0
97.9;2;10;35.2;0
103.1;1;5;32.4;0
104.3;2;14;33.8;0
105.0;3;0;18.6;0
107.0;5;15;39.7;0
111.4;1;2;32.5;0
111.4;3;1;18.9;0
113.6;5;16;39.4;0
113.7;0;24;18.2;0
114.4;2;11;33.4;0
116.7;3;4;18.9;0
118.0;4;18;89.2;0
120.8;0;21;84.1;0
121.4;2;8;35.3;0
123.8;3;0;18.8;0
126.5;5;9;40.4;0
126.7;1;6;32.8;0
128.6;4;13;90.8;0
130.3;0;20;103.8;0
130.8;3;1;19.4;0
131.9;2;10;34.0;0
132.6;5;7;40.9;0
136.1;1;5;33.0;0
136.7;3;4;20.0;0
138.0;2;14;33.7;0
138.9;4;3;113.2;0
143.8;3;0;20.0;0
144.4;1;2;33.0;0
147.7;5;15;40.7;0
149.1;0;27;60.4;0
150.8;3;1;20.0;0
151.8;4;12;106.1;0
154.3;5;16;40.7;0
156.6;0;28;75.8;0
157.1;3;4;20.4;0
159.3;2;11;44.9;0
159.4;1;6;32.7;0
159.5;4;13;30.9;0
163.9;3;0;20.1;0
164.6;2;8;43.2;0
167.3;5;9;40.8;0
168.5;1;5;32.4;0
168.7;0;22;124.3;0
169.7;4;18;51.7;0
170.7;3;1;19.9;0
173.0;5;7;40.4;0
175.5;2;10;43.6;0
176.5;1;2;32.1;0
176.5;3;4;19.4;0
180.8;0;17;124.1;0
181.6;2;14;43.6;0
183.8;3;0;19.9;0
187.8;5;15;40.1;0
188.2;4;26;112.2;0
190.0;3;1;19.3;0
191.7;1;6;32.3;0
191.8;2;11;32.5;0
195.2;3;4;18.7;0
197.3;2;8;32.7;0
198.4;0;21;77.6;0
199.4;4;19;110.6;0
201.2;5;20;70.9;0
201.2;1;5;32.7;0
202.2;3;0;18.4;0
205.8;0;24;92.1;0
208.1;2;10;32.6;0
208.8;3;1;18.8;0
209.5;1;2;33.0;0
210.1;0;23;110.3;0
