Time;Robot;Node;Idleness;Interferences
21.7;3;10;2.6;0
23.1;0;0;4.0;0
23.1;1;5;4.0;0
23.1;2;6;4.0;0
30.4;0;1;11.3;0
33.6;2;3;14.5;0
34.8;1;8;15.7;0
42.4;1;10;20.7;0
46.1;2;5;23.0;0
46.7;0;4;27.6;0
58.1;1;9;39.0;0
61.4;2;8;26.6;0
65.9;3;9;7.8;0
69.5;2;10;27.1;0
75.6;1;7;56.5;0
82.4;2;9;16.5;0
139.7;2;10;70.2;11
148.0;2;8;86.6;11
153.8;3;10;14.1;11
161.7;3;8;13.7;11
166.0;2;5;119.9;11
176.5;3;5;10.5;11
178.2;2;3;144.6;11
188.4;3;3;10.2;11
193.0;2;2;173.9;11
204.0;0;1;173.6;12
218.0;1;9;135.6;18
231.4;1;10;77.6;22
239.6;1;8;77.9;26
248.3;0;3;59.9;30
254.1;2;3;5.8;31
