Time;Robot;Node;Idleness;Interferences
22.0;0;0;5.9;0
22.0;3;10;5.9;0
22.0;1;5;5.9;0
22.1;2;6;6.0;0
29.3;0;1;13.2;0
32.9;2;3;16.8;0
33.5;1;8;17.4;0
41.5;1;10;19.5;0
44.7;0;4;28.6;0
65.4;3;9;49.3;0
92.4;3;7;76.3;0
174.6;2;5;152.6;0
189.2;2;8;155.7;0
190.9;0;1;161.6;0
197.1;2;10;155.6;0
208.2;0;3;175.3;2
217.2;2;9;151.8;2
226.9;1;8;37.7;2
237.0;2;7;144.6;4
244.0;3;9;26.8;4
245.0;1;5;70.4;4
256.6;1;3;48.4;4
257.0;3;10;59.9;4
265.5;3;8;38.6;4
272.3;1;1;81.4;4
279.6;3;5;34.6;4
289.1;1;4;244.4;4
291.2;3;3;34.6;4
309.2;3;2;293.1;4
329.3;3;3;38.1;4
350.8;3;1;78.5;4
353.1;0;5;73.5;4
360.4;3;0;338.4;4
367.0;0;8;101.5;4
372.4;3;1;21.6;4
375.0;0;10;118.0;4
382.5;2;9;138.5;4
389.8;3;4;100.7;6
397.3;0;9;14.8;8
412.7;0;7;175.7;8
442.9;1;1;70.5;13
452.6;1;0;92.2;13
456.4;2;10;81.4;13
465.0;2;8;98.0;13
466.1;1;1;23.2;13
484.3;2;5;131.2;13
501.8;2;3;172.5;15
517.5;1;3;15.7;18
535.8;3;1;69.7;22
555.5;2;1;19.7;25
560.2;0;9;162.9;25
564.8;2;0;112.2;25
573.5;0;10;117.1;25
578.2;2;1;22.7;25
582.3;0;8;117.3;25
594.4;2;4;204.6;27
599.5;0;5;115.2;27
606.7;3;0;41.9;27
611.2;0;3;93.7;27
618.2;3;1;40.0;27
