Time;Robot;Node;Idleness;Interferences
59.1;6;1;28.0;40
59.5;4;6;28.4;41
68.1;0;1;9.0;47
75.1;7;3;44.0;52
83.1;2;1;15.0;59
86.5;4;0;55.4;60
92.3;6;4;61.2;62
93.2;1;3;18.1;62
94.5;8;1;11.4;63
95.2;7;12;64.1;63
98.4;3;3;5.2;65
102.1;0;4;9.8;66
104.1;4;3;5.7;66
110.5;2;4;8.4;66
112.5;7;13;81.4;66
114.4;1;12;19.2;66
118.2;6;8;87.1;66
121.4;8;4;10.9;66
122.3;3;12;7.9;66
122.7;5;1;28.2;66
127.8;7;18;96.7;70
129.8;0;8;11.6;70
131.3;1;13;18.8;70
138.8;9;1;16.1;75
139.4;3;13;8.1;75
146.8;1;18;19.0;81
